"Tipo de Cáncer","Localización","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019"
"Riñon","Vichada","0","0","0","1.9","1.9","1.9","1.9","1.9","0","1.7","1.7","1.7","1.7","1.7","0","0","0","0","4","4","4","4","4"
"Placenta","Tasa de mortalidad cruda por 100.000 personas-año,  en ambos sexos, edades [0 - 80+], cáncer de placenta, Amazonas, Antioquia, Arauca, Archipiélago de San Andrés, Providencia , Atlántico, Bogotá D.C, Bolívar, Boyacá, Caldas, Caquetá, Casanare, Cauca, Cesar, Chocó, Cundinamarca, Córdoba, Guainía, Guaviare, Huila, La Guajira, Magdalena, Meta, Nariño, Norte de Santander, Putumayo, Quindio, Risaralda, Santander, Sucre, Tolima, Valle del Cauca, Vaupés, Vichada, años 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Antioquia","0","0","0","0","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Atlántico","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0"
"Placenta","Bolívar","0.2","0.2","0.2","0.2","0.2","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.2","0.2","0","0","0"
"Placenta","Boyacá","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Caldas","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Caquetá","0","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0"
"Placenta","Casanare","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Cauca","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.1","0.1","0.1"
"Placenta","Cesar","0","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0"
"Placenta","Chocó","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Córdoba","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0"
"Placenta","Cundinamarca","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Guainía","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Guaviare","0","0","0","0","0","0","0","0","0","0","0","0","2","2","2","2","2","0","0","0","0","0","0"
"Placenta","Huila","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","La Guajira","0.4","0.6","0.6","0.6","0.6","0.7","0","0","0","0","0","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0","0","0"
"Placenta","Magdalena","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Meta","0","0","0","0","0","0","0","0.8","0.8","0.8","0.8","0.8","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Nariño","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0"
"Placenta","Norte de Santander","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0","0","0","0"
"Placenta","Putumayo","0","0","0","0","0","0","0","0","0.6","0.6","0.6","0.6","0.6","0","0","0","0","0","0","0","0","0","0"
"Placenta","Quindio","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Risaralda","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0"
"Placenta","Santander","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0"
"Placenta","Sucre","0","0","0","0","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0"
"Placenta","Tolima","0","0","0","0","0","0","0.3","0.3","0.3","0.3","0.3","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Valle del Cauca","0.2","0.2","0.1","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0"
"Placenta","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Placenta","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pene","Tasa de mortalidad cruda por 100.000 personas-año,  en ambos sexos, edades [0 - 80+], cáncer de pene, Amazonas, Antioquia, Arauca, Archipiélago de San Andrés, Providencia , Atlántico, Bogotá D.C, Bolívar, Boyacá, Caldas, Caquetá, Casanare, Cauca, Cesar, Chocó, Cundinamarca, Córdoba, Guainía, Guaviare, Huila, La Guajira, Magdalena, Meta, Nariño, Norte de Santander, Putumayo, Quindio, Risaralda, Santander, Sucre, Tolima, Valle del Cauca, Vaupés, Vichada, años 1997, 1998, 1999, 2000, 2001, 2002, 2003, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pene","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pene","Antioquia","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.2","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.5","0.5"
"Pene","Arauca","1","1","1","1","0","0.9","0.9","0.9","0.9","0.9","0","1.6","1.2","1.2","1.2","1.2","0.8","0","1.5","1.1","1","1","1"
"Pene","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","0","2.7","2.7","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.6","0"
"Pene","Atlántico","0.5","0.4","0.4","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4"
"Pene","Bogotá D.C","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.3","0.3","0.3","0.3"
"Pene","Bolívar","0.2","0.2","0.2","0.3","0.3","0.3","0.2","0.2","0.3","0.3","0.4","0.5","0.4","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.3","0.3"
"Pene","Boyacá","0.3","0.3","0.2","0.2","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.2","0.3","0.5","0.6","0.7","0.7"
"Pene","Caldas","0.2","0.2","0.2","0.4","0.4","0.5","0.6","0.5","0.5","0.5","0.6","0.6","0.7","0.6","0.6","0.4","0.4","0.4","0.5","0.5","0.7","0.7","0.8"
"Pene","Caquetá","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.8","1","1","0.8","1","1","0.9"
"Pene","Casanare","0","0","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.9","0.9","0.9","0.9","1.3","0.6","0.6","0.6","0.6","1.1","1.1","1.1","1.1","1.1"
"Pene","Cauca","0.3","0.3","0.3","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.6","0.6"
"Pene","Cesar","0.2","0.2","0.4","0.3","0.4","0.4","0.4","0.4","0.5","0.4","0.5","0.6","0.5","0.4","0.5","0.5","0.4","0.6","0.7","0.7","0.6","0.8","0.7"
"Pene","Chocó","0.5","0.5","0.5","0.5","0.5","0","0","0","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0","0.4","0.4","0.4","0.4","0.6","0.8","0.8"
"Pene","Córdoba","0.2","0.2","0.2","0.3","0.3","0.4","0.4","0.5","0.5","0.4","0.5","0.4","0.4","0.4","0.4","0.6","0.6","0.6","0.7","0.6","0.5","0.5","0.6"
"Pene","Cundinamarca","0.4","0.3","0.2","0.2","0.2","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.3","0.4","0.3","0.4","0.5","0.4","0.4","0.5","0.4","0.5"
"Pene","Guainía","0","0","0","0","0","0","0","0","5.3","5.3","5.3","5.3","5.3","0","0","0","0","0","0","0","0","0","0"
"Pene","Guaviare","0","2.1","2.1","2.1","2.1","2.1","0","0","0","0","3.7","3.7","3.7","3.7","3.7","0","0","1.7","1.7","1.7","1.7","1.7","1.6"
"Pene","Huila","0.2","0.3","0.4","0.4","0.4","0.4","0.3","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.5","0.5","0.5","0.5","0.4","0.5","0.4","0.4","0.4"
"Pene","La Guajira","0.4","0.4","0.4","0.4","0.4","0","0","0","0.3","0.5","0.5","0.4","0.4","0.5","0.2","0.3","0.3","0.3","0.4","0.5","0.5","0.5","0.6"
"Pene","Magdalena","0.4","0.4","0.3","0.2","0.3","0.3","0.3","0.4","0.6","0.6","0.6","0.7","0.5","0.3","0.4","0.5","0.4","0.4","0.5","0.6","0.4","0.5","0.6"
"Pene","Meta","0","0.6","0.4","0.4","0.5","0.5","0.4","0.6","0.6","0.6","0.5","0.5","0.5","0.6","0.5","0.6","0.6","0.5","0.5","0.4","0.3","0.3","0.3"
"Pene","Nariño","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.3","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.3","0.3","0.3"
"Pene","Norte de Santander","0.4","0.3","0.3","0.2","0.3","0.2","0.3","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.3","0.3","0.3","0.3","0.4","0.6","0.5","0.5","0.6"
"Pene","Putumayo","0.7","0.7","0.7","0.7","0","0","0","0","0.6","0.6","0.6","0.6","0.6","0","0","0","0","0.6","0.8","0.7","0.8","0.8","0.9"
"Pene","Quindio","0.5","0.5","0.6","0.5","0.5","0.6","0.6","0.5","0.5","0.5","0.5","0.5","0.6","0.9","0.9","0.8","0.7","0.7","0.7","1.1","1.2","1.4","1.7"
"Pene","Risaralda","0.5","0.5","0.5","0.7","0.8","0.8","0.7","0.6","0.5","0.4","0.3","0.3","0.3","0.4","0.6","0.8","0.8","0.9","0.8","0.7","0.7","0.6","0.6"
"Pene","Santander","0.4","0.4","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.3","0.2","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.6","0.6","0.6","0.6"
"Pene","Sucre","0.8","0.8","0.8","0.8","0.8","0.6","0.4","0.5","0.3","0.5","0.5","0.6","0.6","0.7","0.7","0.8","0.6","0.6","0.5","0.5","0.5","0.6","0.7"
"Pene","Tolima","0.3","0.4","0.4","0.4","0.5","0.5","0.4","0.4","0.4","0.4","0.5","0.5","0.5","0.6","0.5","0.5","0.6","0.6","0.5","0.5","0.6","0.5","0.6"
"Pene","Valle del Cauca","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.3","0.3","0.4","0.4","0.3","0.4","0.4","0.4","0.4","0.4","0.5","0.4","0.5","0.5","0.5","0.5"
"Pene","Vaupés","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Pene","Vichada","0","3.9","3.9","3.9","3.9","3.9","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Póstata","Amazonas","4.9","4.9","4.9","6.2","5.1","4","4","4.4","3.9","3.8","3.7","4.9","4.1","4.1","4.1","4.5","4.4","4.4","4.4","5.1","5.7","5.1","6.3"
"Póstata","Antioquia","9.2","9.6","9.7","10.2","10.7","10.9","11.4","11.7","11.9","11.8","12","11.5","11.1","10.9","10.8","10.9","11.2","11.8","12.4","12.8","13.2","13.5","13.7"
"Póstata","Arauca","8.1","6.7","7","7.3","6.8","5.8","6.8","6.3","7","7.6","8.1","8","8.3","7.7","8.9","9.1","8.8","9.5","9.9","10.2","10.6","11.7","12"
"Póstata","Archipiélago de San Andrés, Providencia","12.2","11.3","11.4","11.9","14.2","15.8","19.8","19","20","19.8","19.7","16.2","18.2","15.4","12","11.9","12.8","13.3","15.2","17.2","17.6","18","17.1"
"Póstata","Atlántico","11.3","12.1","12.4","13.3","13.5","13.9","14","13.7","13.6","14.1","14.2","13.5","12.9","12.2","11.5","11.7","12.4","13.4","14.2","14.8","15.1","15.3","15.6"
"Póstata","Bogotá D.C","8.6","8.6","8.8","8.9","9.4","10","10.1","10.1","10.2","10","9.7","10","10.2","10.5","10.7","11","11.3","11.3","11.4","11.5","11.8","11.8","12.2"
"Póstata","Bolívar","8.6","9.3","9.6","9.9","10.1","10.4","10.4","10","10.1","10.4","10.7","10.9","10.9","10.8","10.4","10.3","10.5","11.1","11.7","12.4","13.2","13.3","13.8"
"Póstata","Boyacá","8.2","9.8","9.6","10.4","11","11.3","10.4","10.8","10.8","11.6","11.9","12.1","12.3","12.1","12","12.2","12.2","12.7","13.3","13.3","13.8","14.4","14.4"
"Póstata","Caldas","9.7","10.5","10.5","10.3","10.7","11","10.4","10.3","11","11.4","10.6","10.6","10.6","10.3","10.3","11.5","12.6","13.3","13.5","13.8","13.5","13.1","13"
"Póstata","Caquetá","6","5.9","6.5","6.6","5.7","5.8","6.2","5.5","6.4","6.5","5.9","6.5","6.8","6.5","6.7","8.1","6.8","6.7","7.2","7.4","6.8","7.4","7.8"
"Póstata","Casanare","3.1","2.9","2.9","3.6","4.5","4.7","5","6.1","7.8","7.7","7.9","8.6","8.2","7.6","7.7","7.9","7.3","7.8","7.3","7","7.6","8.2","8.1"
"Póstata","Cauca","6.5","7.5","7.6","8.2","8.6","9.2","9.1","9.3","9.5","9.5","9.6","9.2","9.2","9.1","9.2","9","9.2","9.6","10.9","11.4","12.2","13.1","13.5"
"Póstata","Cesar","4.3","4.8","5.9","7.1","7.8","8.5","8.8","8.9","9.6","9.6","9.8","11","11.2","11.4","11.9","12.8","13.7","14.9","16","16.1","16.4","15.9","15.5"
"Póstata","Chocó","3.7","4.3","4.5","5.2","6.3","7.1","7.6","8.7","8.8","8.6","9.1","8.7","7.3","6.3","6","5.8","5.1","5.1","5.4","5.6","5.1","5.3","5.8"
"Póstata","Córdoba","6.6","7.2","7.5","8.5","9.3","9.5","9.7","9.6","9.7","9.1","9","8.9","9.2","9.5","9.9","10.2","10.8","11.2","11.1","11.3","11.8","11.6","11.5"
"Póstata","Cundinamarca","7.7","7.7","8.1","8.2","9.1","9.2","9.3","9.3","9.4","9.1","9.1","9.3","9.6","9.4","9.9","10.3","10.2","10.5","10.9","10.8","11.1","11.5","11.5"
"Póstata","Guainía","12.7","9.3","9.3","9.3","6","6","5.4","5.4","5.4","5.4","5.3","5.2","5.1","5.1","5","4.8","4.8","4.8","4.8","6.9","9","9","9"
"Póstata","Guaviare","2.1","2.1","2.1","2.1","2.1","2","2","2","2","2","4.5","5.7","6.4","4.9","5","3.1","3.1","4.8","5.8","5.7","6.7","6.7","4.9"
"Póstata","Huila","8","8.9","8.5","8.6","9.2","9.2","8.8","8.6","8.6","8.3","8.6","9.3","10","10.6","11.5","11.8","12.2","12.9","12.9","13","13","12.6","12.4"
"Póstata","La Guajira","5.5","6.5","6.3","6.1","6","5.5","5","5.3","6.5","7.4","7.6","7.3","7","6.3","5.5","5.4","5.8","5.9","5.5","6.4","6.6","6.5","6.7"
"Póstata","Magdalena","6","6.7","7.6","8.8","8.8","9.4","9.5","9.8","9.8","10.8","11.1","11.2","11","11.6","11.4","11.5","12","11.8","12","12.3","12.5","12.7","13.2"
"Póstata","Meta","6.2","6.7","6.7","7.9","7.9","8.4","8.2","9","8.7","9.4","9.7","10.4","10.2","10.2","10.5","10.2","10.3","10.6","10.8","10.3","10.6","10.5","10.3"
"Póstata","Nariño","4.4","4.8","4.7","5.2","5.7","5.9","5.6","6.1","6.1","6.4","6.5","7.3","7.1","7.2","7","7.3","7.5","8.2","8.5","8.9","9.2","9.1","8.9"
"Póstata","Norte de Santander","8.5","9.1","9.3","10","10.2","10.2","10.3","10.2","10.2","10.2","11","10.9","11.2","11.4","11.6","11.5","11.9","11.6","11.9","12.3","12.8","12.8","13.7"
"Póstata","Putumayo","2.7","3","2.5","3.4","3.3","3.4","2.8","3.2","3.2","3.8","4","4.1","4","4.1","4.8","4.5","4.9","5.1","5.7","5.3","5.6","6","6.8"
"Póstata","Quindio","10.1","9.9","10.1","11.1","10.6","10.8","12","11.9","12.4","13.1","13.6","13.4","13.6","13.5","13.3","13.6","14.4","15.8","15.9","16.8","18","17.8","17.7"
"Póstata","Risaralda","8.9","8.6","8.5","8.5","8.8","9.7","10.3","10.9","11.4","12.2","11.7","12.4","13.2","13","13.2","14.4","14.4","14.4","14.8","15.2","15.5","15.8","16"
"Póstata","Santander","9.3","9.5","9.8","10.2","10.7","11.2","11.3","11.3","11.2","10.9","10.5","10.4","10.3","10.3","10.6","11","11","11.9","12.7","13.1","14","14.9","15"
"Póstata","Sucre","5","6.3","6.4","6.6","7.7","8.9","8.7","8.7","9.3","9.8","9.1","8.7","8.7","8.6","8","7.7","8.4","8.8","9.2","9.9","10.7","10.6","11"
"Póstata","Tolima","9","9","9.7","9.9","10.4","10.1","10.9","10.3","11.1","11.5","12.2","12.4","13","12.6","12.6","13.2","13.2","13.4","13.2","13.4","14","14","14.4"
"Póstata","Valle del Cauca","14","14.1","14.4","14.4","14.4","14.4","14.6","14.5","14.9","15.4","15.4","15.3","15.6","15.8","15.9","16.4","16.7","16.6","16.9","17.1","17.2","17.2","17.7"
"Póstata","Vaupés","0","0","0","0","0","0","5","5","5","4.9","4.8","4.8","4.8","4.7","4.7","4.6","4.6","4.6","4.6","0","0","0","0"
"Póstata","Vichada","8.3","8.2","8.2","8.2","8","7.9","0","0","3.3","3.3","3.3","4.3","3.9","4.6","5","4.4","5.7","5.6","5.5","5.4","6.5","5.2","6.3"
"Testículo","Amazonas","0","3.1","3.1","3.1","3.1","3.1","3.1","0","0","0","0","0","0","0","0","2.6","2.6","2.6","2.6","2.6","2.6","2.6","0"
"Testículo","Antioquia","0.3","0.3","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.4"
"Testículo","Arauca","0","0","0.9","0.9","0.9","0.9","0.9","1.3","1.4","1.4","1.7","1.7","1.2","0.8","0.8","0.8","0.8","0","0","0","1.5","1.5","1.5"
"Testículo","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","2.7","2.7","2.7","2.7","2.7","2.6","2.6","2.6","2.6","2.6","0","0"
"Testículo","Atlántico","0.1","0.1","0.1","0.2","0.1","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2","0.3","0.4","0.3","0.3","0.4","0.4","0.4","0.5"
"Testículo","Bogotá D.C","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.5","0.5","0.6","0.6","0.6","0.5","0.5","0.5","0.6","0.6","0.7","0.7","0.7","0.7","0.7","0.7"
"Testículo","Bolívar","0.1","0.1","0.1","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.1","0.1","0.2","0.3","0.3","0.3","0.3"
"Testículo","Boyacá","0.4","0.4","0.4","0.4","0.5","0.5","0.6","0.5","0.5","0.4","0.4","0.3","0.3","0.3","0.4","0.4","0.5","0.7","0.8","0.9","0.8","0.8","0.7"
"Testículo","Caldas","0.6","0.7","0.7","0.7","0.6","0.7","0.8","0.7","0.8","0.8","0.9","0.7","0.7","0.7","0.8","1","1.2","1.5","1.2","1.2","0.9","0.9","0.6"
"Testículo","Caquetá","0.5","0.5","0.5","0.7","0.7","0.8","1","0.8","0.6","0.6","0.7","0.7","0.8","0.9","0.9","0.9","0","0","1.6","1.6","1.2","1.2","1.2"
"Testículo","Casanare","0","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0.7","0","1.2","0.9","0.9","0.8","1","0.8","0.9","0.9","1.1","0.8","1"
"Testículo","Cauca","0.5","0.5","0.4","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.4","0.5","0.6","0.5","0.6","0.6","0.5","0.5","0.5","0.4"
"Testículo","Cesar","0.2","0.2","0.2","0.5","0.6","0.6","0.5","0.6","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.4","0.4"
"Testículo","Chocó","0","0.5","0.5","0.5","0.5","0.5","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0","0","0"
"Testículo","Córdoba","0.3","0.2","0.3","0.3","0.3","0.3","0.3","0.2","0.2","0.3","0.1","0.3","0.2","0.2","0.2","0.2","0.2","0.1","0.1","0.2","0.2","0.2","0.2"
"Testículo","Cundinamarca","0.4","0.4","0.5","0.5","0.5","0.5","0.5","0.4","0.4","0.4","0.4","0.4","0.3","0.5","0.5","0.7","0.7","0.8","0.8","0.8","0.8","0.8","0.9"
"Testículo","Guainía","0","0","0","0","5.6","5.6","5.6","5.5","5.5","5.4","5.4","5.4","0","0","0","0","0","0","0","0","0","0","0"
"Testículo","Guaviare","0","0","0","0","0","0","2","2","2","2","2","0","0","1.8","1.8","1.8","1.8","1.8","1.7","1.7","1.7","0","0"
"Testículo","Huila","0.2","0.4","0.4","0.5","0.5","0.6","0.6","0.6","0.5","0.6","0.4","0.4","0.4","0.5","0.5","0.5","0.7","0.6","0.8","0.7","0.9","0.9","1.1"
"Testículo","La Guajira","0","0","0","0","0","0.6","0.5","0.5","0.5","0.5","0.3","0","0","0.2","0.2","0.2","0.2","0.2","0.3","0.3","0.2","0.3","0.3"
"Testículo","Magdalena","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.3","0.3","0.3","0.4","0.2","0.3","0.3","0.3","0.2","0.3","0.2","0.3","0.5","0.5","0.5","0.5"
"Testículo","Meta","0.9","0.9","0.7","0.7","0.6","0.4","0.5","0.5","0.5","0.5","0.6","0.7","0.7","0.7","0.7","0.7","0.6","0.8","0.9","0.9","1","1.2","1.1"
"Testículo","Nariño","0.4","0.4","0.4","0.4","0.3","0.2","0.2","0.2","0.2","0.3","0.4","0.4","0.5","0.6","0.6","0.6","0.8","0.8","0.8","0.7","0.8","0.7","0.7"
"Testículo","Norte de Santander","0.6","0.6","0.5","0.4","0.4","0.5","0.4","0.4","0.5","0.4","0.4","0.4","0.5","0.5","0.6","0.6","0.7","0.6","0.5","0.6","0.6","0.5","0.6"
"Testículo","Putumayo","0.7","0.7","0.7","0.7","0","0","0","0","0","0","0","0.6","0.6","0.6","0.6","0.9","1.4","1.1","1.1","1.1","1.1","0.8","1.1"
"Pelvis renal","Antioquia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Testículo","Quindio","1.2","1.4","1.2","1.2","1.1","1.1","1","1","0.8","0.9","0.9","1.3","1.3","1.5","1.4","1.2","0.6","0.8","0.9","0.9","1.1","1.2","1.2"
"Testículo","Risaralda","0.2","0.3","0.3","0.5","0.7","0.8","0.8","0.7","0.6","0.3","0.4","0.4","0.4","0.6","0.7","0.7","0.7","0.8","0.6","0.7","0.7","0.7","0.7"
"Testículo","Santander","0.2","0.3","0.3","0.4","0.3","0.5","0.4","0.5","0.4","0.5","0.4","0.4","0.5","0.5","0.4","0.4","0.4","0.4","0.5","0.6","0.7","0.8","0.9"
"Testículo","Sucre","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.3","0.2","0.3","0.4","0.5","0.5","0.5","0.4","0.3","0.3","0.3","0.2","0.2"
"Testículo","Tolima","0.3","0.3","0.4","0.4","0.4","0.4","0.4","0.5","0.6","0.6","0.6","0.6","0.6","0.7","0.8","0.9","0.9","1","0.9","0.9","1","1.1","1.1"
"Testículo","Valle del Cauca","0.5","0.5","0.5","0.5","0.4","0.3","0.3","0.3","0.4","0.3","0.3","0.3","0.3","0.3","0.4","0.4","0.4","0.5","0.4","0.5","0.5","0.5","0.6"
"Testículo","Vaupés","0","0","0","0","5.1","5.1","5.1","5.1","5.1","0","0","0","4.7","4.7","4.7","4.7","4.7","0","4.5","4.5","4.5","4.5","4.5"
"Testículo","Vichada","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","2.7","2.7","2.7","2.6","2.6","2.5"
"Otros órganos genitales masculinos","Amazonas","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Otros órganos genitales masculinos","Antioquia","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0"
"Otros órganos genitales masculinos","Arauca","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Otros órganos genitales masculinos","Archipiélago de San Andrés, Providencia","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0"
"Otros órganos genitales masculinos","Atlántico","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.2","0.1","0.1","0.1","0.1","0.1","0","0","0"
"Otros órganos genitales masculinos","Bogotá D.C","0","0","0","0","0","0.1","0.1","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0"
"Otros órganos genitales masculinos","Bolívar","0.1","0.1","0.1","0.1","0.1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.1","0.1","0.1"
"Otros órganos genitales masculinos","Boyacá","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0","0","0","0","0","0"
"Otros órganos genitales masculinos","Caldas","0","0","0","0","0","0","0","0","0.2","0.2","0.2","0.2","0.2","0.2","0","0.2","0.2","0.2","0.2","0.2","0.2","0.2","0.2"
"Otros órganos genitales masculinos","Caquetá","0","0","0","0","0","0","0","0","0","0","0","0.4","0.4","0.4","0.4","0.4","0","0","0","0","0","0","0"
